"treatment_indicator","Profit_zscore","urban","female","group"
0,0.425427718551985,1,0,"RSA Finance"
0,-0.330535548879404,1,0,"RSA Finance"
0,1.63204742120315,1,0,"RSA Finance"
0,2.84954336948041,1,0,"RSA Finance"
0,-0.348317378355323,1,1,"RSA Finance"
0,-0.346738705322214,1,1,"RSA Finance"
0,0.0679029564646269,1,1,"RSA Finance"
0,-0.38950224294086,1,0,"RSA Finance"
0,-0.207125772502113,1,0,"RSA Finance"
0,-0.387746759528384,1,1,"RSA Finance"
0,-0.509486077792618,1,1,"RSA Finance"
0,0.619720956238065,1,1,"RSA Finance"
0,0.912046839834676,1,1,"RSA Finance"
0,-0.465504982634772,1,1,"RSA Finance"
0,-0.373296672886596,1,0,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,0.0359098039613974,1,0,"RSA Finance"
0,-0.0342058642164293,1,1,"RSA Finance"
0,-0.0345469565897252,1,1,"RSA Finance"
0,-0.178489680456515,1,1,"RSA Finance"
0,-0.4099635774818,1,0,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.46442779712409,1,1,"RSA Finance"
0,-0.646764532448278,1,0,"RSA Finance"
0,-0.30791519068255,1,1,"RSA Finance"
0,-0.107240208227137,1,1,"RSA Finance"
0,0.068227638252637,1,1,"RSA Finance"
0,-0.393578918958138,1,1,"RSA Finance"
0,-0.39501944935322,1,1,"RSA Finance"
0,-0.434622454594931,1,0,"RSA Finance"
0,-0.439474097520118,1,0,"RSA Finance"
0,-0.403056882961944,1,1,"RSA Finance"
0,0.592951268347626,1,0,"RSA Finance"
0,0.210452997439269,1,0,"RSA Finance"
0,-0.298380198291967,1,0,"RSA Finance"
0,-0.412430254096034,1,0,"RSA Finance"
0,-0.36209622428698,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.293188143661381,1,0,"RSA Finance"
0,0.276632967453619,1,1,"RSA Finance"
0,-0.207162493528221,1,1,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.269731108483513,1,1,"RSA Finance"
0,1.60397034635673,1,1,"RSA Finance"
0,-0.502316913464279,1,0,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,0.174913204981307,1,1,"RSA Finance"
0,-0.173061776765652,1,0,"RSA Finance"
0,-0.133459968913616,1,0,"RSA Finance"
0,-0.358689327349692,1,1,"RSA Finance"
0,-0.519659646408286,1,1,"RSA Finance"
0,1.58555904686739,1,1,"RSA Finance"
0,0.392977046018851,1,1,"RSA Finance"
0,-0.478168058894477,1,0,"RSA Finance"
0,-0.409818515698881,1,0,"RSA Finance"
0,1.80416774745908,1,0,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.43672701874624,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.777840764826107,1,0,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.310212162836362,1,1,"RSA Finance"
0,-0.193151550858291,1,1,"RSA Finance"
0,-0.318857358507838,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.120911474297865,1,0,"RSA Finance"
0,0.412338743956775,1,0,"RSA Finance"
0,-0.773159017430019,1,1,"RSA Finance"
0,-0.407114027298595,1,1,"RSA Finance"
0,-0.328545271810698,1,1,"RSA Finance"
0,-0.56948259057877,1,1,"RSA Finance"
0,-0.06636834027483,1,1,"RSA Finance"
0,-0.0365397724463874,1,1,"RSA Finance"
0,-0.129945460599748,1,0,"RSA Finance"
0,-0.286545775344534,1,1,"RSA Finance"
0,-0.437873529554764,1,1,"RSA Finance"
0,0.556265693915297,1,1,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.369460747476075,1,0,"RSA Finance"
0,5.96568790780755,1,0,"RSA Finance"
0,-0.0675414569849199,1,1,"RSA Finance"
0,-0.100478377535526,1,1,"RSA Finance"
0,1.17427797808469,1,0,"RSA Finance"
0,5.55292139436945,1,0,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.236062876178292,1,1,"RSA Finance"
0,0.115306285211284,1,1,"RSA Finance"
0,-0.252383101540682,1,1,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.434975678350134,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.0395743546163773,1,0,"RSA Finance"
0,0.043820079351392,1,1,"RSA Finance"
0,-0.276753163971243,1,0,"RSA Finance"
0,-0.247377885507228,1,0,"RSA Finance"
0,-0.194524041994589,1,0,"RSA Finance"
0,1.34566883593321,1,0,"RSA Finance"
0,0.318941989528527,1,0,"RSA Finance"
0,-0.216173561594035,1,1,"RSA Finance"
0,-0.373741973640398,1,1,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.199541223686119,1,1,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.563879260039055,1,1,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.503463448361441,1,1,"RSA Finance"
0,-0.358912161280077,1,1,"RSA Finance"
0,0.0589793006414671,1,0,"RSA Finance"
0,-0.355366761590592,1,0,"RSA Finance"
0,0.12581534882247,1,0,"RSA Finance"
0,-0.0520942451182215,1,1,"RSA Finance"
0,-0.482120757798849,1,1,"RSA Finance"
0,-0.120025346378713,1,0,"RSA Finance"
0,-0.0662539192404783,1,0,"RSA Finance"
0,0.799259496967148,1,0,"RSA Finance"
0,-0.324101649826765,1,1,"RSA Finance"
0,-0.57881745602372,1,1,"RSA Finance"
0,-0.322747263950602,1,0,"RSA Finance"
0,-0.383252432652218,1,0,"RSA Finance"
0,-0.418400975440156,1,1,"RSA Finance"
0,-0.36910653608668,1,1,"RSA Finance"
0,0.129821578520385,1,1,"RSA Finance"
0,0.571115851963075,1,1,"RSA Finance"
0,0.0686121545928277,1,1,"RSA Finance"
0,-0.417497325048983,1,1,"RSA Finance"
0,-0.222668822163001,1,1,"RSA Finance"
0,-0.396868463474151,1,1,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.472120889346565,1,1,"RSA Finance"
0,-0.121168844781408,1,1,"RSA Finance"
0,-0.330964550968362,1,1,"RSA Finance"
0,-0.401933063651181,1,1,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.526334466702028,1,0,"RSA Finance"
0,-0.339090167395201,1,0,"RSA Finance"
0,-0.169804803733724,1,1,"RSA Finance"
0,-0.191414054192272,1,1,"RSA Finance"
0,-0.339594536987261,1,0,"RSA Finance"
0,0.474339988721143,1,0,"RSA Finance"
0,-0.242128804294723,1,1,"RSA Finance"
0,-0.35693195736687,1,1,"RSA Finance"
0,0.249472754296283,1,0,"RSA Finance"
0,-0.0223085818622907,1,0,"RSA Finance"
0,0.0358882205410229,1,0,"RSA Finance"
0,-0.190539877489825,1,0,"RSA Finance"
0,-0.305339113386459,1,0,"RSA Finance"
0,-0.407250233206142,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,0.725227594246003,1,0,"RSA Finance"
0,-0.345046155095426,1,0,"RSA Finance"
0,-0.484932793227714,1,0,"RSA Finance"
0,-0.52169908993565,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.384220338248278,1,0,"RSA Finance"
0,-0.253232065156607,1,0,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.13559321058943,1,1,"RSA Finance"
0,-0.239268200638263,1,0,"RSA Finance"
0,-0.466409039489007,1,0,"RSA Finance"
0,-0.21227915135748,1,1,"RSA Finance"
0,0.437479361498479,1,0,"RSA Finance"
0,0.671720560755503,1,0,"RSA Finance"
0,-0.142120966732152,1,0,"RSA Finance"
0,-0.200185090395996,1,0,"RSA Finance"
0,-0.0226187223312134,1,1,"RSA Finance"
0,0.104002990024663,1,1,"RSA Finance"
0,0.526707533241334,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,1.26023202263523,1,0,"RSA Finance"
0,-0.43679610496235,1,1,"RSA Finance"
0,0.654934248268308,1,0,"RSA Finance"
0,0.023285253093175,1,0,"RSA Finance"
0,-0.288870845123321,1,1,"RSA Finance"
0,-0.375923440205368,1,1,"RSA Finance"
0,0.172552256024988,1,0,"RSA Finance"
0,0.524905895767391,1,0,"RSA Finance"
0,0.0939254799440339,1,1,"RSA Finance"
0,0.0833420681620153,1,0,"RSA Finance"
0,-0.482485845208666,1,1,"RSA Finance"
0,-0.0665769423586228,1,1,"RSA Finance"
0,-0.357723729868931,1,1,"RSA Finance"
0,-0.0960691019785917,1,1,"RSA Finance"
0,-0.10099611335965,1,1,"RSA Finance"
0,-0.327443368393755,1,1,"RSA Finance"
0,0.00967033876837119,1,0,"RSA Finance"
0,-0.0206635548422978,1,0,"RSA Finance"
0,-0.317172085597917,1,0,"RSA Finance"
0,-0.262123796380452,1,0,"RSA Finance"
0,-0.43932989303729,1,1,"RSA Finance"
0,-0.383761594210763,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.486486793472522,1,1,"RSA Finance"
0,-0.268366938985469,1,0,"RSA Finance"
0,0.17723466816451,1,0,"RSA Finance"
0,4.10825643077345,1,0,"RSA Finance"
0,-0.233882891779307,1,0,"RSA Finance"
0,-0.214875111696212,1,0,"RSA Finance"
0,-0.500237028123431,1,0,"RSA Finance"
0,0.500729574311239,1,0,"RSA Finance"
0,0.305566557675245,1,0,"RSA Finance"
0,1.57123330808541,1,1,"RSA Finance"
0,1.07319589958391,1,1,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.440296786397541,1,1,"RSA Finance"
0,-0.321911728488399,1,1,"RSA Finance"
0,-0.458751147646871,1,1,"RSA Finance"
0,0.0180630132391924,1,1,"RSA Finance"
0,-0.488875501185085,1,0,"RSA Finance"
0,0.128457808351127,1,1,"RSA Finance"
0,-0.108393668607958,1,1,"RSA Finance"
0,-0.165119281484536,1,1,"RSA Finance"
0,-0.353584090147508,1,1,"RSA Finance"
0,-0.09817029198279,1,0,"RSA Finance"
0,0.00918991495592699,1,0,"RSA Finance"
0,-0.430118002665217,1,1,"RSA Finance"
0,-0.512846731970401,1,1,"RSA Finance"
0,-0.350249287187956,1,0,"RSA Finance"
0,-0.440303832249908,1,0,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.576015308981087,1,0,"RSA Finance"
0,-0.479186210170534,1,0,"RSA Finance"
0,0.508072386354438,1,0,"RSA Finance"
0,5.08380662977565,1,0,"RSA Finance"
0,-0.498714602061945,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,0.695197348140587,1,0,"RSA Finance"
0,0.0361512643163374,1,0,"RSA Finance"
0,-0.363056493778542,1,1,"RSA Finance"
0,1.46718040929616,1,0,"RSA Finance"
0,0.405807811304188,1,1,"RSA Finance"
0,-0.0781316651792276,1,1,"RSA Finance"
0,-0.197199139612898,1,1,"RSA Finance"
0,-0.194377029031926,1,1,"RSA Finance"
0,0.0962793534081748,1,1,"RSA Finance"
0,-0.25363278674,1,1,"RSA Finance"
0,-0.183005625751668,1,1,"RSA Finance"
0,-0.280864799417071,1,1,"RSA Finance"
0,0.517297643730807,1,0,"RSA Finance"
0,-0.130993087270231,1,0,"RSA Finance"
0,-0.33170281786285,1,0,"RSA Finance"
0,-0.404815769597496,1,0,"RSA Finance"
0,-0.567287224303463,1,0,"RSA Finance"
0,0.0636347143065731,1,1,"RSA Finance"
0,-0.0654438183172684,1,1,"RSA Finance"
0,0.219594316130017,1,0,"RSA Finance"
0,1.69962112792876,1,0,"RSA Finance"
0,-0.460495917009864,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.288755039195099,1,1,"RSA Finance"
0,-0.215836691610559,1,1,"RSA Finance"
0,-0.435141438295951,1,1,"RSA Finance"
0,-0.329653634095749,1,1,"RSA Finance"
0,-0.210374882966765,1,0,"RSA Finance"
0,0.503749711490792,1,0,"RSA Finance"
0,-0.186223193414915,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.212271298461228,1,0,"RSA Finance"
0,-0.328266279359956,1,1,"RSA Finance"
0,-0.163793105563441,1,1,"RSA Finance"
0,-0.220756666014193,1,1,"RSA Finance"
0,0.0308152097129293,1,1,"RSA Finance"
0,0.10252404395623,1,0,"RSA Finance"
0,-0.227723279131442,1,0,"RSA Finance"
0,-0.129697756963401,1,0,"RSA Finance"
0,0.0403302137150269,1,0,"RSA Finance"
0,-0.293758442185229,1,1,"RSA Finance"
0,-0.169049053842865,1,0,"RSA Finance"
0,-0.153895962262094,1,0,"RSA Finance"
0,-0.521357729835062,1,1,"RSA Finance"
0,-0.306206538502264,1,1,"RSA Finance"
0,-0.354167352467823,1,1,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.404791457665438,1,1,"RSA Finance"
0,-0.124414601147381,1,1,"RSA Finance"
0,-0.0159228764226368,1,1,"RSA Finance"
0,0.255033460673021,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.144697174387059,1,1,"RSA Finance"
0,-0.119322447106828,1,1,"RSA Finance"
0,-0.211247040666391,1,1,"RSA Finance"
0,-0.371444952743566,1,1,"RSA Finance"
0,-0.484377291150256,1,1,"RSA Finance"
0,-0.422115222220656,1,1,"RSA Finance"
0,-0.206629153446412,1,0,"RSA Finance"
0,0.144406421218759,1,1,"RSA Finance"
0,0.348806865286002,1,1,"RSA Finance"
0,0.00452238935267989,1,0,"RSA Finance"
0,0.476517601669647,1,0,"RSA Finance"
0,1.12621863843855,1,1,"RSA Finance"
0,3.35582379589161,1,1,"RSA Finance"
0,-0.434135033032912,1,0,"RSA Finance"
0,-0.345392173317412,1,0,"RSA Finance"
0,-0.36423588020472,1,1,"RSA Finance"
0,-0.532715270103684,1,1,"RSA Finance"
0,-0.393019746923651,1,1,"RSA Finance"
0,-0.143140205741977,1,0,"RSA Finance"
0,-0.281623516640198,1,0,"RSA Finance"
0,0.0693965770270652,1,0,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.28631496678926,1,0,"RSA Finance"
0,-0.402356349212366,1,0,"RSA Finance"
0,-0.326777365707912,1,0,"RSA Finance"
0,-0.383978158801545,1,0,"RSA Finance"
0,-0.208615069461241,1,0,"RSA Finance"
0,0.960027650518295,1,0,"RSA Finance"
0,-0.4001986214352,1,1,"RSA Finance"
0,-0.25204106301066,1,0,"RSA Finance"
0,-0.282663039734036,1,0,"RSA Finance"
0,-0.0486576021846288,1,0,"RSA Finance"
0,0.452114244481059,1,0,"RSA Finance"
0,-0.143507613473647,1,0,"RSA Finance"
0,2.02062652143166,1,0,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.398672124393755,1,1,"RSA Finance"
0,-0.489391552094331,1,1,"RSA Finance"
0,0.235348742679798,1,1,"RSA Finance"
0,0.938705640052122,1,1,"RSA Finance"
0,-0.289776307828719,1,1,"RSA Finance"
0,-0.382090131740954,1,1,"RSA Finance"
0,4.45620689154405,1,0,"RSA Finance"
0,4.12997785610941,1,0,"RSA Finance"
0,-0.263308452634681,1,0,"RSA Finance"
0,-0.415735600759108,1,0,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,0.123279034757713,1,0,"RSA Finance"
0,-0.342952247709955,1,1,"RSA Finance"
0,-0.270349681116147,1,1,"RSA Finance"
0,-0.41084965253134,1,0,"RSA Finance"
0,-0.46879875290224,1,0,"RSA Finance"
0,-0.42968712609808,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.262306241762449,1,0,"RSA Finance"
0,-0.429228321838968,1,0,"RSA Finance"
0,-0.208230862896201,1,0,"RSA Finance"
0,-0.316588013986731,1,0,"RSA Finance"
0,-0.19614620605724,1,0,"RSA Finance"
0,0.327922015436969,1,0,"RSA Finance"
0,0.291348138775854,1,0,"RSA Finance"
0,-0.326613687627331,1,0,"RSA Finance"
0,-0.488075336825385,1,0,"RSA Finance"
0,0.0446508483267016,1,1,"RSA Finance"
0,-0.0999899395013396,1,1,"RSA Finance"
0,-0.277667235792518,1,0,"RSA Finance"
0,0.912046839834676,1,0,"RSA Finance"
0,-0.629723747580685,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,0.43758445139717,1,1,"RSA Finance"
0,0.0371511396965997,1,1,"RSA Finance"
0,-0.0991831366722294,1,0,"RSA Finance"
0,0.336243254465912,1,0,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.455606959142725,1,0,"RSA Finance"
0,-0.352276446276791,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.228642130106212,1,0,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.161879185414587,1,1,"RSA Finance"
0,-0.396395868469321,1,1,"RSA Finance"
0,-0.364632629956084,1,1,"RSA Finance"
0,-0.357423365598612,1,1,"RSA Finance"
0,-0.53329148238836,1,1,"RSA Finance"
0,0.845352818268102,1,0,"RSA Finance"
0,-0.320433419683721,1,1,"RSA Finance"
0,-0.168415763528527,1,1,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.0919842951408755,1,0,"RSA Finance"
0,0.182789569044896,1,0,"RSA Finance"
0,0.422662605761935,1,1,"RSA Finance"
0,1.56622210037631,1,1,"RSA Finance"
0,-0.467614736083089,1,1,"RSA Finance"
0,-0.142309747855686,1,1,"RSA Finance"
0,-0.297235468577108,1,0,"RSA Finance"
0,-0.36133470017071,1,0,"RSA Finance"
0,0.679909734405649,1,1,"RSA Finance"
0,5.04662388034969,1,1,"RSA Finance"
0,-0.229029118428141,1,1,"RSA Finance"
0,-0.183074711967778,1,0,"RSA Finance"
0,-0.241194724937619,1,0,"RSA Finance"
0,-0.521358693380614,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.165554418656015,1,1,"RSA Finance"
0,0.812832192327861,1,1,"RSA Finance"
0,0.0721060216552095,1,1,"RSA Finance"
0,-0.131962674274923,1,1,"RSA Finance"
0,-0.265610675025605,1,1,"RSA Finance"
0,-0.3641181229041,1,1,"RSA Finance"
0,-0.42556087475729,1,1,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.278352036248518,1,1,"RSA Finance"
0,-0.4508068281312,1,1,"RSA Finance"
0,-0.461222105159777,1,1,"RSA Finance"
0,-0.392749087358815,1,1,"RSA Finance"
0,-0.34027601259292,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.232252052240359,1,1,"RSA Finance"
0,-0.451302186899707,1,1,"RSA Finance"
0,1.70962080367193,1,0,"RSA Finance"
0,0.90322286053234,1,0,"RSA Finance"
0,-0.0540714755800966,1,1,"RSA Finance"
0,-0.0433725973543527,1,1,"RSA Finance"
0,-0.441213431370212,1,0,"RSA Finance"
0,-0.489373798767527,1,1,"RSA Finance"
0,-0.29595294893239,1,1,"RSA Finance"
0,-0.482809511728102,1,1,"RSA Finance"
0,-0.265761081027873,1,0,"RSA Finance"
0,-0.386778792576381,1,1,"RSA Finance"
0,0.461208404514335,1,0,"RSA Finance"
0,1.15020521120394,1,0,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.317783340816735,1,0,"RSA Finance"
0,-0.229698850513568,1,0,"RSA Finance"
0,2.40453409568864,1,0,"RSA Finance"
0,0.0640427249536464,1,1,"RSA Finance"
0,0.137642581414947,1,1,"RSA Finance"
0,0.87714499678305,1,1,"RSA Finance"
0,0.00907939628106267,1,1,"RSA Finance"
0,-0.110631406798933,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.14375581316872,1,0,"RSA Finance"
0,-0.478421742556008,1,0,"RSA Finance"
0,-0.162555913074114,1,0,"RSA Finance"
0,-0.407167290981465,1,1,"RSA Finance"
0,6.52525651574455,1,0,"RSA Finance"
0,-0.406358202701468,1,0,"RSA Finance"
0,-0.450081567393882,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.332071855809433,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,0.120865229901389,1,0,"RSA Finance"
0,-0.411934943504805,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.41399807519736,1,1,"RSA Finance"
0,-0.490822224530586,1,0,"RSA Finance"
0,-0.261119982032291,1,0,"RSA Finance"
0,-0.239501910665487,1,0,"RSA Finance"
0,-0.373549504850556,1,0,"RSA Finance"
0,-0.314590971510765,1,1,"RSA Finance"
0,-0.228569695113459,1,1,"RSA Finance"
0,-0.376702900380011,1,0,"RSA Finance"
0,-0.202446770089427,1,0,"RSA Finance"
0,0.443759172687065,1,0,"RSA Finance"
0,-0.33013204590327,1,1,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,0.0128947476050404,1,0,"RSA Finance"
0,0.0337921199340356,1,0,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,6.12281514278649,1,0,"RSA Finance"
0,-0.355770692267075,1,1,"RSA Finance"
0,-0.14830489658129,1,1,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.240496142489855,1,1,"RSA Finance"
0,-0.317938786444062,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.396077151689214,1,1,"RSA Finance"
0,-0.48456377936977,1,1,"RSA Finance"
0,-0.285426895223662,1,1,"RSA Finance"
0,-0.635525351706453,1,0,"RSA Finance"
0,-0.389053319770096,1,0,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.46807172821972,1,0,"RSA Finance"
0,0.174628759217949,1,0,"RSA Finance"
0,0.0419572512242967,1,1,"RSA Finance"
0,-0.346069739733797,1,1,"RSA Finance"
0,0.0222494259554129,1,1,"RSA Finance"
0,3.20602235598006,1,1,"RSA Finance"
0,-0.488312128144896,1,1,"RSA Finance"
0,-0.0518199105104436,1,1,"RSA Finance"
0,0.110870217669563,1,1,"RSA Finance"
0,0.722896199427331,1,1,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.432985565343975,1,0,"RSA Finance"
0,-0.382860727296514,1,1,"RSA Finance"
0,-0.380989660384539,1,1,"RSA Finance"
0,-0.0035914204425709,1,0,"RSA Finance"
0,-0.170688160407402,1,0,"RSA Finance"
0,0.107280672261272,1,0,"RSA Finance"
0,-0.24829462928232,1,0,"RSA Finance"
0,-0.40422115914159,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.333790628365867,1,1,"RSA Finance"
0,-0.286743968878219,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,1.6887598497526,1,1,"RSA Finance"
0,-0.0534641998682639,1,1,"RSA Finance"
0,-0.347655326206245,1,1,"RSA Finance"
0,-0.260324306425601,1,1,"RSA Finance"
0,-0.350260127075421,1,1,"RSA Finance"
0,0.062768766464597,1,0,"RSA Finance"
0,0.777735334644074,1,0,"RSA Finance"
0,-0.533297408193507,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,-0.396478757475469,1,0,"RSA Finance"
0,-0.42927232974309,1,0,"RSA Finance"
0,1.07497574428716,1,0,"RSA Finance"
0,3.29593783635836,1,0,"RSA Finance"
0,3.69059025119005,1,0,"RSA Finance"
0,-0.0348590517464251,1,1,"RSA Finance"
0,-0.275761004104912,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.482809511728102,1,1,"RSA Finance"
0,-0.46021766914296,1,1,"RSA Finance"
0,-0.115187821007289,1,0,"RSA Finance"
0,-0.249552945647799,1,0,"RSA Finance"
0,0.763977156764517,1,0,"RSA Finance"
0,-0.4545897866926,1,1,"RSA Finance"
0,-0.777840764826107,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,-0.500926715963385,1,1,"RSA Finance"
0,-0.42927232974309,1,1,"RSA Finance"
0,-0.533297408193507,1,1,"RSA Finance"
0,0.270570206058914,1,0,"RSA Finance"
0,-0.455997688908557,1,1,"RSA Finance"
0,-0.40086564553176,1,1,"RSA Finance"
1,-0.169567681550647,1,0,"RSA Marketing"
1,-0.332198130905845,1,0,"RSA Marketing"
0,-0.0289315981465926,1,0,"RSA Marketing"
0,0.66894301243894,1,0,"RSA Marketing"
0,-0.320104290486417,1,0,"RSA Marketing"
1,0.53554703524746,1,0,"RSA Marketing"
1,0.425632354107742,1,0,"RSA Marketing"
1,-0.544567674612149,1,0,"RSA Marketing"
1,-0.208915548817424,1,1,"RSA Marketing"
1,-0.196500190303588,1,1,"RSA Marketing"
0,-0.474301827554565,1,0,"RSA Marketing"
1,-0.342054157617738,1,1,"RSA Marketing"
1,-0.420107287281959,1,1,"RSA Marketing"
1,1.98849235335812,1,0,"RSA Marketing"
1,1.10494730873714,1,0,"RSA Marketing"
0,5.63577716284056,1,0,"RSA Marketing"
0,6.74803161858203,1,0,"RSA Marketing"
